umap_1,umap_2,cluster,batch,layer
12.223669,4.497816,0,2,Layer_3
11.267984,7.5778427,4,2,Layer_5
3.0792294,7.1495795,5,2,WM
11.451672,6.3912992,4,2,Layer_5
9.966067,3.3965218,2,2,Layer_1
7.4766464,9.3575,3,2,Layer_6
10.1569195,3.724332,2,2,Layer_1
14.186918,5.675763,0,2,Layer_3
14.132929,6.714995,4,2,Layer_4
10.419154,2.339222,2,2,Layer_1
14.13296,6.0752826,4,2,Layer_3
8.799151,6.245986,1,2,Layer_5
12.566971,2.256951,0,2,Layer_3
12.959768,8.595232,4,2,Layer_5
14.20805,6.315609,4,2,Layer_3
3.6601892,7.793008,6,2,WM
10.856846,2.2279954,2,2,Layer_1
11.151853,2.5565698,0,2,Layer_1
9.284031,8.840753,3,2,Layer_5
14.490915,7.0022163,4,2,Layer_3
12.342198,5.1507373,4,2,Layer_3
5.958599,8.008425,5,2,WM
11.789598,3.914468,0,2,Layer_2
14.240838,6.8275347,4,2,Layer_3
11.8249655,4.604104,0,2,Layer_3
9.831195,6.4188333,1,2,Layer_5
12.903222,6.5697985,4,2,Layer_4
6.8302107,7.7520866,3,2,Layer_6
11.196406,9.020421,1,2,Layer_5
12.551526,4.9827223,4,2,Layer_3
10.872375,7.5593696,1,2,Layer_5
10.591809,7.1899047,1,2,Layer_5
11.722107,5.805839,4,2,Layer_4
3.567764,7.7077365,6,2,WM
11.439496,9.380869,1,2,Layer_5
10.187485,6.233387,2,2,Layer_2
11.776219,7.0587025,4,2,Layer_4
11.632624,7.3170485,1,2,Layer_5
12.422178,2.9146657,0,2,Layer_2
10.468658,2.1339643,2,2,Layer_1
5.625289,8.749148,5,2,WM
12.413122,4.821575,0,2,Layer_3
9.507707,4.9389324,2,2,Layer_1
13.356723,3.9349074,0,2,Layer_3
2.4292397,6.8992043,6,2,WM
3.460233,7.1677485,6,2,WM
11.53413,7.469626,1,2,Layer_5
12.087512,1.1574293,2,2,Layer_2
4.6887646,7.827741,6,2,WM
12.118915,6.310973,4,2,Layer_4
8.411106,8.716146,3,2,Layer_6
9.419042,3.68283,2,2,Layer_1
12.029053,3.3789365,0,2,Layer_2
9.193344,4.724162,2,2,Layer_1
9.282059,9.367602,3,2,Layer_5
12.291847,5.2747016,4,2,Layer_3
7.8823614,9.030897,3,2,Layer_6
11.22081,5.365093,4,2,Layer_3
9.897646,4.1000986,2,2,Layer_3
11.465101,9.3494625,1,2,Layer_5
8.084711,8.458498,3,2,Layer_6
11.69586,8.156249,1,2,Layer_5
13.440839,2.5833502,0,2,Layer_2
4.145137,8.295779,6,2,WM
8.808421,7.686574,3,2,Layer_6
12.912062,5.6217403,4,2,Layer_3
14.243806,7.5220485,4,2,Layer_3
7.8926673,7.1840057,3,2,Layer_6
4.18284,8.994409,6,2,WM
13.612153,4.1706514,0,2,Layer_3
10.969333,8.9448595,1,2,Layer_5
14.523489,4.0917034,0,2,Layer_3
5.2078857,8.27893,5,2,WM
11.598116,4.0633316,0,2,Layer_3
11.348068,9.646222,1,2,Layer_5
8.493389,9.029261,3,2,Layer_6
8.17754,6.71108,3,2,Layer_6
10.323819,9.098117,1,2,Layer_5
10.985659,5.0568423,4,2,Layer_3
11.882185,1.2577273,2,2,Layer_2
10.927606,5.925768,1,2,Layer_5
12.115241,8.633545,1,2,Layer_4
12.102372,7.46445,4,2,Layer_5
8.504977,6.485727,3,2,WM
9.994971,3.898438,2,2,Layer_1
2.9112468,8.167143,6,2,WM
11.987517,5.0476203,4,2,Layer_3
13.611803,7.0200877,4,2,Layer_3
12.042121,5.181938,4,2,Layer_3
14.180692,5.852123,4,2,Layer_3
9.288929,4.1060147,2,2,Layer_1
11.348301,2.2167659,2,2,Layer_1
7.104878,6.668866,3,2,Layer_6
13.781554,6.5582805,4,2,Layer_4
14.235998,6.930222,4,2,Layer_4
9.435033,8.744139,3,2,Layer_6
12.885138,5.4092374,4,2,Layer_3
3.8214421,8.436321,6,2,WM
11.446667,6.969944,1,2,Layer_4
2.7154236,7.197495,6,2,WM
9.34779,8.677566,1,2,Layer_5
10.025706,9.032588,1,2,Layer_5
8.315101,6.1761417,3,2,Layer_6
11.267469,8.389411,1,2,Layer_5
8.424369,9.241229,3,2,Layer_6
11.350955,2.0987122,2,2,Layer_2
10.651821,1.8191843,2,2,Layer_1
12.512224,5.825545,4,2,Layer_3
5.1647806,7.70955,5,2,WM
11.266239,7.1757,4,2,Layer_5
14.002049,3.0582378,0,2,Layer_2
7.370157,6.3856034,3,2,Layer_6
13.232366,4.153192,0,2,Layer_3
7.393979,5.4978557,3,2,Layer_6
9.254708,7.105722,3,2,Layer_5
12.668321,2.2776587,0,2,Layer_2
9.007849,6.2273746,1,2,Layer_5
12.0853,6.7025576,1,2,Layer_4
15.139508,4.6125016,4,2,Layer_3
5.93533,7.307634,3,2,Layer_6
12.419186,4.6317024,0,2,Layer_3
12.120511,4.292195,0,2,Layer_3
10.815596,3.470121,2,2,Layer_1
10.722723,3.5108845,2,2,Layer_1
6.1873145,7.3055425,3,2,WM
11.332505,3.8771968,0,2,Layer_3
6.8302927,5.7587647,3,2,Layer_6
9.604602,9.729132,1,2,Layer_5
3.3662431,8.659281,6,2,WM
10.729248,3.5795145,4,2,Layer_4
9.405275,5.8504705,4,2,Layer_1
13.379103,5.071448,4,2,Layer_3
10.913659,7.2241426,1,2,Layer_4
2.219259,7.1484694,6,2,WM
9.786287,5.1459284,2,2,Layer_1
3.2124994,7.9897795,6,2,WM
12.338398,2.6398375,0,2,Layer_2
14.079515,5.0469546,4,2,Layer_3
2.8719947,7.8552732,6,2,WM
10.441141,8.865204,1,2,Layer_5
12.123912,6.28691,4,2,Layer_4
10.397079,9.161495,1,2,Layer_5
12.580545,6.2727995,4,2,Layer_4
12.458302,2.2576344,0,2,Layer_2
11.470713,4.3819313,4,2,Layer_1
13.124477,3.1478324,0,2,Layer_3
5.45347,8.312965,5,2,WM
10.785164,2.4796875,2,2,Layer_1
8.060321,5.5575523,3,2,Layer_5
8.079123,7.2214503,3,2,Layer_6
12.755044,3.7224717,0,2,Layer_2
9.84845,3.5750265,2,2,Layer_1
11.250437,6.841764,4,2,Layer_4
14.098881,4.406732,0,2,Layer_3
3.8652477,7.2205267,6,2,WM
12.217548,2.7663095,0,2,Layer_3
14.553402,6.0291,4,2,Layer_3
10.729454,1.9238119,2,2,Layer_1
14.086312,6.0367103,4,2,Layer_3
10.957197,7.7677574,1,2,Layer_5
8.350232,7.921389,3,2,Layer_6
12.665295,4.981087,4,2,Layer_3
6.7908626,7.6047916,3,2,Layer_6
7.2049527,7.850705,3,2,Layer_6
12.56025,5.066181,0,2,Layer_2
14.534966,2.7690032,0,2,Layer_2
11.976231,2.9597018,0,2,Layer_3
4.4438934,8.616083,6,2,WM
11.94886,6.2347746,4,2,Layer_4
12.628253,6.8437114,4,2,Layer_3
6.5719004,8.549804,3,2,Layer_6
11.23023,7.5564175,3,2,Layer_5
3.8575013,8.207519,6,2,WM
11.467452,6.432966,4,2,Layer_3
12.545666,2.0361795,0,2,Layer_2
9.291927,8.976922,3,2,Layer_6
11.040208,5.3693566,4,2,Layer_3
5.6313825,7.0179477,5,2,WM
13.769719,3.6986225,0,2,Layer_3
12.0438595,4.620262,0,2,Layer_3
8.867855,6.4877257,1,2,Layer_5
12.109431,4.4580135,0,2,Layer_3
10.1212435,8.549747,1,2,Layer_5
2.6243052,6.733938,6,2,WM
10.948341,8.968819,1,2,Layer_5
10.620534,9.2736435,1,2,Layer_5
13.92503,2.8988578,0,2,Layer_2
12.046643,2.464684,0,2,Layer_1
3.601953,7.058648,5,2,WM
9.627848,8.053217,1,2,Layer_5
12.041408,6.75286,4,2,Layer_4
14.81801,5.7464566,0,2,Layer_3
11.791281,6.9880333,5,2,WM
2.7168257,7.1051483,6,2,WM
11.9521265,2.328621,2,2,Layer_1
13.556336,3.0175462,0,2,Layer_3
7.4586496,7.5853353,3,2,WM
14.281998,6.0913568,4,2,Layer_3
10.645452,8.360507,1,2,Layer_5
8.813542,4.762337,5,2,WM
12.258769,7.0496855,4,2,Layer_3
6.2334814,8.76303,3,2,Layer_6
13.24204,3.5502467,0,2,Layer_3
10.570222,7.6175838,1,2,Layer_5
11.664046,7.2612023,4,2,Layer_3
5.44598,6.971295,5,2,WM
11.298736,2.4034822,2,2,Layer_1
11.684861,1.8724524,2,2,Layer_1
13.044965,2.6743047,0,2,Layer_2
11.308029,7.548722,1,2,Layer_5
11.821337,7.48423,1,2,Layer_5
7.4089546,5.657195,3,2,Layer_6
11.628994,4.5411234,0,2,Layer_3
9.642774,6.566005,1,2,Layer_5
5.590178,8.811338,5,2,WM
3.2890553,6.4983816,6,2,WM
4.534124,6.929661,5,2,WM
14.279446,7.5014033,4,2,Layer_4
14.195622,4.0141625,0,2,Layer_3
2.3127046,7.435371,6,2,WM
11.808238,8.586074,1,2,Layer_5
8.78811,7.330627,3,2,Layer_6
12.805788,6.4483633,4,2,Layer_4
11.510217,3.678286,0,2,Layer_2
13.647245,7.5638323,4,2,Layer_3
13.977275,7.2487044,4,2,Layer_3
12.170208,3.1937997,0,2,Layer_2
11.271454,7.91765,1,2,Layer_5
2.8613663,8.117775,6,2,WM
11.849307,6.0404344,4,2,Layer_3
13.177035,7.0244384,4,2,Layer_3
12.424112,7.6980143,4,2,Layer_4
13.848474,6.8425145,4,2,Layer_3
6.729804,8.076413,3,2,WM
11.783595,8.353961,1,2,Layer_5
3.8953366,8.125497,6,2,WM
11.596253,9.26178,1,2,Layer_5
2.580495,7.089433,6,2,WM
4.0340986,7.3147817,5,2,WM
10.048378,9.373576,1,2,Layer_5
14.699341,5.216581,4,2,Layer_3
7.253044,6.954693,3,2,Layer_6
11.804393,9.24764,1,2,Layer_5
12.076903,9.013011,1,2,Layer_5
9.687262,4.364509,2,2,Layer_1
5.859717,8.183333,5,2,Layer_6
11.44652,2.2447343,2,2,Layer_1
3.6323295,8.636478,6,2,WM
11.525914,6.070397,2,2,Layer_3
11.082292,8.223918,1,2,Layer_5
13.847659,3.1915455,0,2,Layer_2
10.336875,8.665993,1,2,Layer_5
7.232118,7.334729,3,2,Layer_6
8.755341,9.317816,3,2,Layer_5
10.550177,8.471393,1,2,Layer_5
10.168927,9.377517,1,2,Layer_5
13.899615,3.5013852,0,2,Layer_2
8.664972,9.116251,3,2,Layer_6
2.8150802,7.223528,6,2,WM
9.811063,5.2916803,2,2,Layer_1
4.2536993,8.20774,6,2,WM
11.083527,7.620228,1,2,Layer_4
4.547233,8.278734,5,2,WM
2.5304585,6.636043,6,2,WM
9.069923,7.048835,3,2,Layer_6
8.3857,5.7081504,1,2,Layer_5
11.813604,7.1159716,1,2,Layer_4
13.306804,4.191065,0,2,Layer_3
5.055312,7.6732116,5,2,WM
5.0887003,7.69167,5,2,WM
12.998519,5.874154,4,2,Layer_3
12.210211,5.272468,0,2,Layer_3
8.965552,9.267761,3,2,Layer_6
12.102265,7.351115,4,2,Layer_4
4.8301425,8.689766,5,2,WM
2.9917252,7.662989,6,2,WM
11.7989025,4.9520063,4,2,Layer_3
8.77584,6.533731,3,2,Layer_5
2.3038251,6.6011887,6,2,WM
14.092291,2.6811163,0,2,Layer_2
2.8624418,7.979065,6,2,WM
10.603771,9.303353,1,2,Layer_5
2.5112553,7.3809357,6,2,WM
2.9856076,6.777533,6,2,WM
5.9644175,7.231529,3,2,WM
2.6828496,8.497915,6,2,WM
8.918452,5.1655235,2,2,Layer_1
11.437311,7.2753687,1,2,Layer_5
12.210717,7.914347,1,2,Layer_5
8.910266,9.159974,3,2,Layer_5
11.1164055,2.285403,2,2,Layer_1
8.477556,6.2828526,3,2,Layer_5
8.291784,5.9322057,3,2,Layer_5
11.647532,6.488972,4,2,Layer_4
13.596843,4.5532174,0,2,Layer_3
6.3190536,8.959317,3,2,Layer_6
12.457871,8.057838,1,2,Layer_5
11.213327,7.093029,4,2,Layer_4
14.721592,6.4134245,4,2,Layer_3
14.086974,3.369289,0,2,Layer_2
11.525526,4.349071,0,2,Layer_3
9.4250765,4.7537804,2,2,Layer_1
10.497747,2.3461142,2,2,Layer_1
12.551716,6.668684,4,2,Layer_3
10.508529,6.071985,1,2,Layer_5
8.994647,8.174455,3,2,Layer_6
8.6816635,6.9239063,3,2,Layer_6
8.617342,9.253633,3,2,Layer_6
3.2127411,7.062521,6,2,WM
11.735517,9.026416,1,2,Layer_5
11.810592,8.348946,1,2,Layer_5
14.016019,3.116885,0,2,Layer_2
8.231629,8.463114,3,2,Layer_6
2.913565,7.315746,6,2,WM
10.664731,7.8177204,1,2,Layer_4
7.586874,8.311432,5,2,WM
8.253221,8.859772,3,2,Layer_6
3.995741,7.7418857,6,2,WM
8.484123,8.166647,3,2,Layer_6
13.509951,6.9866614,4,2,Layer_3
4.0279074,8.400022,6,2,WM
8.468329,6.4543777,3,2,Layer_6
8.478838,6.3629546,3,2,Layer_6
11.306693,5.880248,4,2,Layer_4
11.183117,3.1481438,2,2,Layer_1
13.480566,3.0176463,0,2,Layer_3
10.409281,8.648152,1,2,Layer_5
11.485777,5.5162997,4,2,Layer_3
12.29344,7.2968616,1,2,Layer_5
3.3443651,7.632264,6,2,WM
13.729381,6.900833,4,2,Layer_4
10.767922,1.9301597,2,2,Layer_1
13.518444,2.1742296,0,2,Layer_2
14.502005,5.7190557,4,2,Layer_3
12.592128,4.4068613,0,2,Layer_3
12.141601,6.7213273,4,2,Layer_4
6.369392,8.862719,3,2,Layer_6
10.697513,8.522459,1,2,Layer_5
11.717709,7.174309,1,2,Layer_5
9.727096,4.998882,2,2,Layer_1
4.168619,7.824641,6,2,WM
11.674972,9.10571,1,2,Layer_5
4.5404434,7.9751034,5,2,WM
10.799587,6.975908,4,2,Layer_4
14.141457,7.3215127,4,2,Layer_3
2.728645,7.221174,6,2,WM
11.589439,3.7552106,0,2,Layer_3
11.458867,7.943489,1,2,Layer_5
5.715555,7.9896545,5,2,WM
14.867188,4.235989,0,2,Layer_3
7.731234,7.874711,3,2,Layer_6
8.303097,9.058349,3,2,Layer_5
14.609715,3.752029,0,2,Layer_2
12.5356,6.152285,4,2,Layer_3
10.1856365,3.746933,2,2,Layer_1
9.228316,6.536014,1,2,Layer_5
11.525257,1.401535,2,2,Layer_1
6.88535,5.7372503,3,2,Layer_6
4.192592,6.6961646,5,2,WM
4.9236393,8.225672,5,2,WM
13.070479,7.1139665,1,2,Layer_5
11.471297,6.540648,4,2,Layer_4
11.155,8.35802,1,2,Layer_5
13.68106,2.7222133,0,2,Layer_2
13.9274235,2.6603947,0,2,Layer_2
10.821266,9.390729,1,2,Layer_5
7.8524885,8.840221,2,2,Layer_6
13.678222,6.38591,4,2,Layer_4
10.873922,2.0856228,2,2,Layer_1
12.199922,3.7022748,0,2,Layer_2
10.696468,6.8054786,3,2,Layer_6
11.211461,5.332796,4,2,Layer_3
9.855528,9.770765,1,2,Layer_5
11.896025,7.1669855,4,2,Layer_4
11.513637,5.8131495,4,2,Layer_4
4.163725,7.6470413,6,2,WM
4.9153914,7.7636724,5,2,WM
8.0300455,8.952535,3,2,Layer_6
11.056128,3.4766157,2,2,Layer_3
13.002721,4.792343,0,2,Layer_3
12.912995,2.8383791,0,2,Layer_2
11.51925,3.9376853,0,2,Layer_2
11.133054,9.273597,1,2,Layer_5
4.471187,7.6611094,6,2,WM
9.673961,4.6181026,2,2,Layer_1
11.694017,2.7933235,0,2,Layer_2
5.1653605,8.5296955,5,2,WM
8.905561,7.8171964,3,2,Layer_5
7.090127,6.8245587,5,2,WM
6.5493045,8.607181,3,2,Layer_6
12.36499,4.443052,0,2,Layer_3
11.519916,6.869063,4,2,Layer_4
10.753752,2.9003198,2,2,Layer_1
9.52351,7.121095,1,2,Layer_5
2.858839,6.8817143,6,2,WM
7.4176154,7.732445,3,2,Layer_6
13.066082,4.391493,4,2,Layer_3
13.381667,5.4206524,0,2,Layer_3
13.249182,7.27649,4,2,Layer_4
7.7664,7.671453,3,2,Layer_6
3.303906,7.9168177,5,2,WM
13.56367,2.8360264,0,2,Layer_2
13.834757,5.9892445,4,2,Layer_3
12.129767,6.838767,1,2,Layer_4
14.8457365,5.909011,4,2,Layer_3
12.660059,4.5934353,0,2,Layer_3
10.580161,1.9227941,2,2,Layer_1
2.4034755,6.710316,6,2,WM
2.8201654,7.3170485,6,2,WM
13.315784,5.329637,4,2,Layer_3
6.3068666,8.714568,3,2,Layer_6
10.921638,8.312731,1,2,Layer_5
11.208612,2.053951,2,2,Layer_1
11.781884,7.584698,1,2,Layer_5
8.656549,6.9007607,3,2,Layer_5
8.160805,9.354847,3,2,Layer_6
8.593706,7.443956,3,2,Layer_5
11.706423,9.3516445,1,2,Layer_5
13.958112,3.2683299,0,2,Layer_3
8.869188,7.1316657,1,2,Layer_5
11.396339,6.2492523,4,2,Layer_3
12.602561,1.3364741,0,2,Layer_2
11.381862,9.071937,1,2,Layer_5
5.7989535,7.6771736,5,2,WM
13.492051,7.029866,4,2,Layer_3
10.591258,6.7326546,4,2,Layer_5
8.317695,9.039252,3,2,Layer_6
5.1199884,7.2640324,5,2,WM
14.434182,4.8960524,0,2,Layer_3
11.035519,1.8865227,2,2,Layer_1
12.623412,7.6514935,4,2,Layer_3
14.094339,6.9465246,4,2,Layer_3
10.206203,8.901514,1,2,Layer_5
2.4816525,8.045797,6,2,WM
12.167725,1.5805539,2,2,Layer_1
2.7671106,7.8045425,6,2,WM
3.0936863,8.430029,6,2,WM
9.420595,4.91117,2,2,Layer_1
9.778127,3.5673923,2,2,Layer_1
13.791188,7.7982616,4,2,Layer_5
10.506958,7.7166905,1,2,Layer_4
11.720709,4.7257214,0,2,Layer_3
10.605532,7.0292964,1,2,Layer_5
11.224932,6.006973,4,2,Layer_3
10.967724,4.376514,4,2,Layer_1
5.9611053,8.723142,5,2,WM
11.068485,2.2329733,2,2,Layer_1
10.8205805,3.884541,2,2,Layer_1
10.875335,5.284614,0,2,Layer_1
9.357082,7.2420692,1,2,Layer_5
9.730602,3.7204683,2,2,Layer_1
2.5104456,8.018681,6,2,WM
10.959925,8.246455,1,2,Layer_4
3.5220168,6.606357,5,2,WM
8.938212,6.2323003,3,2,Layer_5
11.94403,4.8133802,4,2,Layer_3
7.6085424,6.8539376,3,2,Layer_6
12.42078,5.453024,4,2,Layer_3
5.085636,7.965044,5,2,WM
7.878107,7.462089,3,2,Layer_6
9.891154,9.226483,1,2,Layer_5
8.769204,7.707034,3,2,Layer_6
2.13593,7.6871614,6,2,WM
13.8731575,2.6307669,0,2,Layer_2
12.568524,6.4441237,4,2,Layer_4
4.1307955,7.14041,5,2,WM
13.255984,3.7846797,0,2,Layer_3
11.202511,6.31664,4,2,Layer_4
4.9638653,9.061849,6,2,WM
12.82542,4.655986,0,2,Layer_3
10.601046,7.573227,1,2,Layer_5
14.32372,3.7138093,0,2,Layer_3
4.057882,7.5092254,6,2,WM
8.759246,7.5477343,3,2,Layer_6
9.494985,6.0546756,3,2,Layer_6
11.864781,1.4303243,0,2,Layer_2
9.586978,7.021837,1,2,Layer_5
7.679372,7.7495904,3,2,Layer_6
13.1080265,1.5005687,0,2,Layer_2
4.2244964,7.031665,5,2,WM
10.431345,4.0814533,2,2,Layer_1
13.719587,3.7552352,0,2,Layer_3
9.755551,7.7207837,3,2,Layer_6
9.698385,8.90903,1,2,Layer_5
11.511594,4.2534847,0,2,Layer_3
11.052388,5.429179,0,2,Layer_3
8.254527,8.82494,3,2,Layer_6
9.953076,6.7893667,2,2,Layer_2
4.0611105,8.560606,6,2,WM
10.490817,8.596479,1,2,Layer_5
6.3204875,8.978209,5,2,Layer_6
2.99744,8.52971,6,2,WM
11.357135,8.752364,1,2,Layer_5
11.084085,7.045209,1,2,Layer_5
13.981789,6.981917,4,2,Layer_4
12.151461,7.0017486,4,2,Layer_3
5.535011,8.28716,5,2,WM
11.641291,8.429105,3,2,Layer_6
7.606315,6.276203,0,2,Layer_1
10.963419,6.0464363,4,2,Layer_4
13.979067,4.8656745,0,2,Layer_3
12.80598,3.290874,0,2,Layer_2
4.0279217,8.400608,5,2,WM
13.752853,6.5672355,4,2,Layer_3
2.359831,7.3588743,6,2,WM
12.045464,7.6584206,1,2,Layer_5
11.907523,2.3396869,2,2,Layer_1
9.8232355,9.204523,1,2,Layer_5
2.7912157,6.8046813,6,2,WM
7.9204435,7.5793247,3,2,Layer_6
11.359668,4.3038173,4,2,Layer_3
4.773524,6.8523555,5,2,WM
13.470703,7.9614716,4,2,Layer_4
6.1631846,7.899248,5,2,WM
11.342018,6.7637386,4,2,Layer_4
11.2284355,8.389567,1,2,Layer_5
13.640294,4.508331,0,2,Layer_2
11.315294,6.753635,4,2,Layer_3
9.255882,7.8280644,3,2,Layer_6
8.941209,8.882365,3,2,Layer_6
13.776778,3.2021894,0,2,Layer_2
14.296883,6.2325854,4,2,Layer_3
10.80399,7.4858174,1,2,Layer_5
4.059543,7.449942,6,2,WM
13.616014,5.6036687,4,2,Layer_3
8.958578,7.4575276,3,2,Layer_6
10.885485,7.181233,1,2,Layer_5
12.128815,6.221756,4,2,Layer_3
7.141834,7.9808984,3,2,Layer_6
10.149435,9.289129,1,2,Layer_5
7.829113,7.224881,3,2,Layer_6
13.330609,8.225395,1,2,Layer_5
14.53492,6.795247,4,2,Layer_3
3.23627,8.647941,6,2,WM
3.927162,8.028143,6,2,WM
3.7086635,6.97749,6,2,WM
11.202271,6.5297327,1,2,Layer_5
13.633614,2.7228122,0,2,Layer_2
7.9877334,8.673935,3,2,Layer_6
5.02068,8.012098,5,2,WM
7.8348045,7.846487,3,2,WM
14.4433975,6.61043,4,2,Layer_3
8.622165,8.70845,3,2,Layer_5
12.106716,3.2254443,0,2,Layer_2
7.9838905,5.503015,1,2,Layer_5
8.133301,6.0494184,3,2,Layer_6
13.828631,2.1501386,0,2,Layer_2
8.456282,6.3964143,3,2,Layer_6
11.504668,7.8883224,1,2,Layer_5
3.8609571,7.987399,6,2,WM
10.315914,7.803557,1,2,Layer_5
13.4297695,2.1554277,0,2,Layer_2
9.257345,6.863689,3,2,Layer_6
8.70065,7.2643566,3,2,Layer_5
10.01352,9.433797,1,2,Layer_5
10.709193,2.5416496,2,2,Layer_1
13.646888,7.0424366,4,2,Layer_3
12.115935,6.9156213,0,2,Layer_3
7.5456347,5.7168202,3,2,Layer_6
9.361849,4.2926383,2,2,Layer_1
8.489659,6.9208107,1,2,Layer_5
12.321314,6.3468957,4,2,Layer_5
14.149319,3.5793827,0,2,Layer_3
6.8185515,6.477601,5,2,Layer_6
3.6866987,7.522692,6,2,WM
8.64711,9.435347,3,2,Layer_6
11.853488,6.6122622,4,2,Layer_3
4.5092025,6.828724,5,2,WM
14.49495,2.8954327,0,2,Layer_2
14.152116,2.7413747,0,2,Layer_2
9.639276,3.598566,2,2,Layer_1
4.1921372,9.011287,6,2,WM
11.494923,7.9707427,1,2,Layer_5
12.7721615,7.4872885,4,2,Layer_3
12.108296,9.159041,1,2,Layer_5
3.1274004,7.9885635,6,2,WM
7.116666,6.3144097,3,2,Layer_6
2.0826035,7.6271753,6,2,WM
9.3508215,6.75452,3,2,Layer_5
11.826756,5.1116867,0,2,Layer_3
3.0612924,7.818424,6,2,WM
2.4513693,8.010866,6,2,WM
10.464251,8.578006,1,2,Layer_4
3.9871788,7.645437,6,2,WM
14.746712,4.9136252,0,2,Layer_3
13.4665165,2.9864535,0,2,Layer_2
8.382827,5.6737027,1,2,Layer_5
6.620854,6.33347,3,2,Layer_6
10.347873,7.2575746,1,2,Layer_4
9.327693,7.5469747,3,2,Layer_6
8.842319,8.754625,3,2,Layer_6
9.956998,4.2035637,2,2,Layer_1
4.6386485,6.977465,6,2,WM
3.166842,6.883564,6,2,WM
11.915013,3.3372025,0,2,Layer_1
8.803119,8.800704,3,2,Layer_5
11.815595,5.079092,0,2,Layer_3
13.307442,6.2576165,4,2,Layer_4
3.070095,7.2079625,6,2,WM
5.1972814,8.171318,5,2,WM
12.661617,6.7555428,4,2,Layer_4
5.5675707,8.625038,5,2,WM
13.433495,2.7768047,0,2,Layer_2
13.246819,2.9584968,0,2,Layer_2
13.361246,7.115076,4,2,Layer_3
13.853411,3.2052214,0,2,Layer_2
11.41784,5.8569255,4,2,Layer_3
4.768401,8.561657,5,2,WM
13.476668,4.2175903,0,2,Layer_3
8.368495,6.5406733,3,2,Layer_6
11.780633,4.5589724,0,2,Layer_2
8.415244,6.153871,3,2,Layer_6
13.489454,5.4231715,4,2,Layer_3
9.690854,4.2434106,2,2,Layer_1
13.53796,7.634771,1,2,Layer_5
6.2205896,8.184189,3,2,Layer_6
12.489264,3.668515,0,2,Layer_3
3.4261713,7.7573276,6,2,WM
13.40139,6.4200816,4,2,Layer_4
9.161735,7.8571277,3,2,Layer_5
8.093414,7.877289,3,2,Layer_6
12.262936,6.88573,4,2,Layer_4
13.644269,4.7226667,0,2,Layer_3
12.421574,5.987098,4,2,Layer_3
6.3800025,6.881739,3,2,WM
13.795151,2.8077838,0,2,Layer_2
8.461268,7.268918,3,2,Layer_6
9.963184,9.278618,1,2,Layer_5
10.582496,8.3902855,1,2,Layer_5
7.4338646,5.5756617,3,2,Layer_6
5.7790565,8.57805,5,2,WM
7.8789334,6.2428975,3,2,Layer_6
14.009982,7.596215,4,2,Layer_3
10.518698,8.312905,1,2,Layer_5
11.231629,3.6568983,2,2,Layer_1
13.270336,6.970297,4,2,Layer_4
4.1802034,7.8118434,5,2,WM
11.998051,7.376561,1,2,Layer_5
8.426729,9.501233,3,2,Layer_6
8.285409,5.793234,3,2,Layer_6
7.0647073,5.5238314,3,2,Layer_6
13.835824,3.4657066,0,2,Layer_3
10.110513,7.4556437,1,2,Layer_5
12.823636,7.5972786,4,2,Layer_4
11.651765,2.9518344,2,2,Layer_1
11.470299,2.3248734,2,2,Layer_1
2.5861,6.9620957,5,2,WM
10.7597275,8.388552,1,2,Layer_5
7.9588537,9.084822,3,2,Layer_6
4.6307883,8.979915,6,2,WM
3.3534937,8.234586,6,2,WM
12.115648,4.063771,0,2,Layer_3
12.407037,7.867155,4,2,Layer_5
12.385441,1.213282,2,2,Layer_2
7.7117243,7.9768,3,2,Layer_6
11.136659,8.06111,1,2,Layer_5
6.3305216,8.419546,5,2,WM
12.290253,5.6030526,4,2,Layer_4
11.232873,5.0342927,0,2,Layer_3
9.629344,4.1482177,2,2,Layer_1
3.188233,6.637373,6,2,WM
12.0722,4.2033334,0,2,Layer_2
11.26306,7.884824,1,2,Layer_5
11.684519,2.9836104,0,2,Layer_3
13.326153,7.6139226,4,2,Layer_5
2.7504354,8.236475,6,2,WM
13.32693,7.105722,4,2,Layer_3
10.299311,7.155703,1,2,Layer_5
3.3927126,8.282742,6,2,WM
12.977806,2.6201432,2,2,Layer_2
7.878064,5.536783,1,2,Layer_5
11.374034,6.735406,1,2,Layer_5
2.8026023,6.9607162,6,2,WM
4.6096883,6.8292713,5,2,WM
11.308914,3.741518,0,2,Layer_3
8.253326,8.263029,3,2,Layer_6
4.377303,7.4499235,6,2,WM
11.625214,7.143558,1,2,Layer_4
12.366696,4.512659,0,2,Layer_3
8.574744,8.681394,3,2,Layer_6
8.7313,7.5635815,3,2,Layer_6
4.8943624,8.2374525,5,2,WM
3.5725923,8.115809,6,2,WM
11.272818,4.5788646,0,2,Layer_3
10.803748,2.1113224,2,2,Layer_1
10.9646845,8.931808,1,2,Layer_5
11.478618,8.434468,1,2,Layer_5
6.356168,8.480668,3,2,WM
5.432533,7.656635,5,2,WM
11.335024,5.5292006,4,2,Layer_3
6.2816916,7.3223233,3,2,Layer_6
10.149509,4.6093187,2,2,Layer_1
13.505939,6.897705,4,2,Layer_3
8.901885,7.902475,1,2,Layer_5
11.652077,3.4849482,2,2,Layer_1
12.356265,8.802098,1,2,Layer_5
